ID,AvgGF,AvgGA,XG,AvgPoss,AvgSH,AvgSOT,AvgAcc,AvgDef,AvgDist,AvgFK,AvgPK,AvgPKAtt,AvgOppPKAtt
813,1.198,1.778,1.2,49.284,11.79,4.148,0.359,0.605,18.1,0.556,0.111,0.123,0.136
822,1.183,1.768,0.3,49.28,11.793,4.11,0.356,0.604,18.079,0.561,0.11,0.122,0.134
829,1.169,1.759,1.7,49.253,11.735,4.072,0.353,0.605,18.105,0.554,0.108,0.12,0.133
838,1.167,1.762,0.2,49.321,11.857,4.095,0.352,0.605,18.085,0.56,0.107,0.119,0.131
855,1.153,1.788,0.5,49.153,11.776,4.047,0.348,0.604,18.202,0.553,0.106,0.118,0.129
861,1.151,1.779,1.0,49.035,11.756,4.093,0.353,0.605,18.219,0.547,0.105,0.116,0.128
874,1.149,1.759,0.7,49.0,11.724,4.08,0.353,0.61,18.159,0.54,0.103,0.115,0.126
880,1.148,1.75,1.3,48.909,11.705,4.068,0.352,0.611,18.173,0.534,0.102,0.114,0.125
895,1.135,1.742,1.7,48.989,11.73,4.067,0.352,0.611,18.172,0.528,0.101,0.112,0.124
902,1.133,1.767,1.1,49.056,11.778,4.078,0.351,0.604,18.166,0.533,0.1,0.111,0.122
911,1.132,1.78,1.9,48.956,11.747,4.088,0.353,0.604,18.097,0.527,0.099,0.11,0.121
922,1.13,1.793,0.8,48.793,11.761,4.076,0.352,0.6,18.075,0.533,0.098,0.12,0.12
932,1.129,1.796,0.5,48.677,11.731,4.065,0.352,0.583,18.144,0.538,0.097,0.118,0.129
941,1.117,1.787,1.2,48.83,11.691,4.021,0.348,0.577,18.105,0.543,0.096,0.117,0.128
952,1.126,1.779,0.6,48.821,11.705,4.032,0.349,0.579,18.133,0.558,0.095,0.116,0.126
964,1.115,1.771,0.7,48.698,11.667,4.042,0.351,0.581,18.108,0.552,0.094,0.115,0.125
973,1.103,1.784,1.1,48.722,11.691,4.052,0.352,0.575,18.164,0.546,0.093,0.113,0.124
985,1.102,1.786,0.6,48.643,11.745,4.031,0.349,0.559,18.159,0.541,0.092,0.112,0.122
996,1.101,1.768,0.4,48.535,11.707,4.03,0.351,0.563,18.175,0.545,0.091,0.111,0.121
1008,1.09,1.76,1.4,48.44,11.67,4.01,0.35,0.565,18.181,0.54,0.09,0.11,0.12
1018,1.089,1.743,1.0,48.307,11.653,4.01,0.35,0.56,18.235,0.545,0.089,0.119,0.119
1022,1.078,1.725,0.5,48.353,11.706,4.01,0.349,0.564,18.264,0.559,0.088,0.118,0.118
1028,1.068,1.728,2.4,48.524,11.66,3.971,0.346,0.563,18.273,0.563,0.087,0.117,0.117
1038,1.087,1.74,0.3,48.548,11.721,3.99,0.346,0.558,18.286,0.567,0.096,0.125,0.115
1054,1.076,1.733,0.4,48.629,11.695,3.981,0.345,0.557,18.312,0.562,0.095,0.124,0.114
1060,1.075,1.755,0.8,48.425,11.623,3.953,0.344,0.556,18.3,0.557,0.094,0.123,0.123
1067,1.065,1.757,1.3,48.514,11.617,3.953,0.345,0.551,18.297,0.551,0.093,0.121,0.121
1083,1.083,1.769,0.5,48.306,11.583,3.972,0.348,0.549,18.243,0.546,0.093,0.12,0.12
1088,1.073,1.761,0.8,48.385,11.578,3.954,0.347,0.549,18.258,0.541,0.092,0.119,0.119
1107,1.073,1.773,3.1,48.282,11.509,3.945,0.351,0.548,18.249,0.536,0.091,0.118,0.118
1113,1.09,1.793,0.4,48.423,11.568,3.946,0.349,0.54,18.211,0.532,0.099,0.126,0.126
1126,1.08,1.795,0.6,48.312,11.509,3.92,0.348,0.538,18.264,0.527,0.098,0.125,0.125
1133,1.08,1.805,1.8,48.212,11.451,3.894,0.347,0.539,18.225,0.531,0.097,0.124,0.124
1523,1.105,1.825,1.8,48.061,11.482,3.947,0.35,0.538,18.218,0.535,0.096,0.123,0.123
1536,1.096,1.817,0.1,48.313,11.548,3.939,0.348,0.534,18.208,0.539,0.096,0.122,0.122
1543,1.086,1.81,1.5,48.448,11.491,3.914,0.347,0.537,18.221,0.534,0.095,0.121,0.121
1551,1.085,1.821,1.1,48.573,11.547,3.932,0.347,0.537,18.22,0.538,0.094,0.12,0.12
1565,1.076,1.831,2.4,48.534,11.492,3.915,0.347,0.538,18.213,0.534,0.093,0.127,0.119
1580,1.076,1.824,0.6,48.571,11.487,3.908,0.346,0.541,18.175,0.529,0.092,0.126,0.118
1586,1.075,1.833,0.6,48.667,11.467,3.9,0.346,0.54,18.177,0.525,0.092,0.125,0.117
1592,1.074,1.843,2.1,48.603,11.438,3.884,0.345,0.54,18.162,0.521,0.091,0.124,0.116
1605,1.082,1.852,0.2,48.549,11.459,3.91,0.347,0.536,18.092,0.516,0.09,0.123,0.123
1612,1.073,1.846,0.7,48.504,11.407,3.894,0.347,0.538,18.057,0.512,0.089,0.122,0.122
1624,1.073,1.831,0.6,48.637,11.387,3.879,0.346,0.542,18.019,0.508,0.089,0.121,0.121
1638,1.064,1.832,1.3,48.816,11.368,3.848,0.343,0.542,18.04,0.512,0.088,0.12,0.12
1641,1.071,1.841,1.0,48.73,11.325,3.849,0.346,0.543,18.048,0.508,0.087,0.127,0.127
1656,1.071,1.835,1.6,48.717,11.315,3.835,0.345,0.545,18.038,0.504,0.087,0.126,0.126
1661,1.07,1.859,0.3,48.688,11.273,3.836,0.347,0.545,17.973,0.5,0.086,0.125,0.125
1677,1.062,1.853,0.8,48.721,11.217,3.806,0.345,0.547,17.946,0.496,0.085,0.124,0.124
1688,1.054,1.877,0.3,48.669,11.2,3.8,0.345,0.546,17.947,0.492,0.085,0.123,0.123
1693,1.046,1.863,1.4,48.626,11.153,3.779,0.343,0.549,17.963,0.496,0.084,0.122,0.122
1702,1.038,1.856,0.9,48.667,11.205,3.788,0.343,0.549,17.924,0.492,0.083,0.121,0.121
1714,1.038,1.857,0.3,48.699,11.173,3.782,0.344,0.551,17.87,0.489,0.083,0.12,0.12
1729,1.03,1.881,1.4,48.709,11.149,3.761,0.342,0.55,17.901,0.485,0.082,0.119,0.127
1735,1.03,1.889,0.9,48.644,11.163,3.77,0.342,0.551,17.895,0.489,0.081,0.119,0.126
1743,1.037,1.897,0.8,48.691,11.154,3.765,0.342,0.548,17.863,0.485,0.081,0.118,0.125
1754,1.036,1.905,0.9,48.723,11.161,3.774,0.342,0.549,17.865,0.482,0.08,0.117,0.131
1765,1.043,1.899,0.8,48.681,11.145,3.775,0.343,0.551,17.843,0.478,0.08,0.116,0.13
1775,1.043,1.906,0.1,48.647,11.144,3.777,0.343,0.551,17.853,0.475,0.079,0.115,0.129
1785,1.036,1.921,0.7,48.657,11.107,3.757,0.342,0.552,17.901,0.471,0.079,0.114,0.129
1793,1.028,1.936,0.4,48.596,11.078,3.745,0.342,0.552,17.894,0.468,0.078,0.113,0.128
1804,1.028,1.944,1.3,48.458,11.042,3.746,0.344,0.551,17.892,0.465,0.077,0.113,0.141
1813,1.028,1.944,0.7,48.538,11.035,3.741,0.344,0.549,17.859,0.462,0.077,0.112,0.14
1827,1.028,1.938,1.0,48.5,11.014,3.729,0.343,0.55,17.829,0.458,0.076,0.111,0.139
1833,1.028,1.945,0.3,48.503,11.021,3.731,0.343,0.55,17.827,0.455,0.076,0.11,0.145
1841,1.021,1.952,0.6,48.445,10.993,3.719,0.343,0.551,17.826,0.452,0.075,0.11,0.158
1857,1.02,1.946,0.6,48.442,11.02,3.721,0.342,0.552,17.841,0.456,0.075,0.109,0.156
1863,1.02,1.946,0.5,48.351,10.993,3.716,0.343,0.553,17.833,0.453,0.074,0.108,0.155
1874,1.013,1.946,0.1,48.369,10.973,3.705,0.342,0.552,17.81,0.45,0.074,0.107,0.154
1883,1.007,1.933,1.2,48.233,10.913,3.68,0.34,0.555,17.806,0.447,0.073,0.107,0.153
1894,1.0,1.934,0.6,48.245,10.881,3.669,0.34,0.555,17.771,0.444,0.073,0.106,0.152
