ID,Season,Round,Home,Away,HomeWin,AwayWin,Draw,HomeGoal,AwayGoal,HomeXG,AwayXG,HomePoss,AwayPoss,HomeCaptain,HomeFormation,HomeSH,HomeSOT,HomeDist,HomeFK,HomePK,HomePKAtt,AwayCaptain,AwayFormation,AwaySH,AwaySOT,AwayDist,AwayFK,AwayPK,AwayPKAtt,Referee,Date,Day,Time
306,2021,31,West Ham United,Leicester City,1,0,0,3,2,0.8,0.9,37,63,Mark Noble,3-4-1-2,4,4,15.4,0,0,0,Kasper Schmeichel,3-5-2,15,4,16.2,0,0,0,Mike Dean,2021-04-11,Sun,14:05
329,2021,34,Southampton,Leicester City,0,0,1,1,1,0.9,1.9,30,70,James Ward-Prowse,4-4-2,4,2,24.4,0,1,1,Kasper Schmeichel,3-4-1-2,23,9,18.6,1,0,0,Robert Jones,2021-04-30,Fri,20:00
348,2021,36,Manchester United,Leicester City,0,1,0,1,2,0.2,0.9,53,47,Nemanja Matić,4-2-3-1,4,1,12.3,0,0,0,Kasper Schmeichel,4-4-2,12,3,20.3,1,0,0,Craig Pawson,2021-05-11,Tue,18:00
364,2021,37,Chelsea,Leicester City,1,0,0,2,1,3.1,0.8,58,42,César Azpilicueta,3-4-3,16,5,13.8,0,1,1,Kasper Schmeichel,3-4-3,7,3,19.0,0,0,0,Mike Dean,2021-05-18,Tue,20:15
400,2022,2,West Ham United,Leicester City,1,0,0,4,1,2.3,0.6,52,48,Declan Rice,4-2-3-1,19,7,13.9,0,0,0,Kasper Schmeichel,4-2-3-1,5,1,14.3,0,0,0,Michael Oliver,2021-08-23,Mon,20:00
405,2022,3,Norwich City,Leicester City,0,1,0,1,2,1.5,1.5,45,55,Grant Hanley,4-3-3,13,3,22.6,1,1,1,Kasper Schmeichel,4-4-2,9,3,16.0,0,0,0,Robert Jones,2021-08-28,Sat,15:00
429,2022,5,Brighton And Hove Albion,Leicester City,1,0,0,2,1,1.7,1.6,37,63,Lewis Dunk,4-4-2,11,4,16.9,2,1,1,Kasper Schmeichel,4-3-3,14,3,19.9,0,0,0,Stuart Attwell,2021-09-19,Sun,14:00
447,2022,7,Crystal Palace,Leicester City,0,0,1,2,2,1.5,1.2,60,40,Luka Milivojević,4-3-3,18,4,15.3,0,0,0,Kasper Schmeichel,4-4-2,9,5,17.9,0,0,0,Anthony Taylor,2021-10-03,Sun,14:00
469,2022,9,Brentford,Leicester City,0,1,0,1,2,1.0,1.5,54,46,Pontus Jansson,3-5-2,15,5,16.3,0,0,0,Kasper Schmeichel,3-4-1-2,10,6,21.9,0,0,0,Simon Hooper,2021-10-24,Sun,14:00
488,2022,11,Leeds United,Leicester City,0,0,1,1,1,1.3,0.7,56,44,Liam Cooper,4-2-3-1,18,5,17.7,1,0,0,Kasper Schmeichel,4-3-3,9,3,16.5,0,0,0,Darren England,2021-11-07,Sun,14:00
515,2022,14,Southampton,Leicester City,0,0,1,2,2,1.5,1.5,45,55,James Ward-Prowse,4-4-2,15,7,14.9,0,0,0,Kasper Schmeichel,4-2-3-1,15,6,17.3,0,0,0,Robert Jones,2021-12-01,Wed,19:30
528,2022,15,Aston Villa,Leicester City,1,0,0,2,1,2.1,1.1,41,59,Tyrone Mings,4-3-3,13,4,13.9,0,0,0,Kasper Schmeichel,4-2-3-1,12,4,15.9,0,0,0,Michael Oliver,2021-12-05,Sun,16:30
550,2022,19,Manchester City,Leicester City,1,0,0,6,3,3.6,2.7,72,28,Fernandinho,4-3-3,15,6,17.5,1,2,2,Kasper Schmeichel,4-4-1-1,14,8,16.9,1,0,0,Chris Kavanagh,2021-12-26,Sun,15:00
603,2022,24,Liverpool,Leicester City,1,0,0,2,0,1.8,0.5,64,36,Virgil van Dijk,4-3-3,22,11,15.7,0,0,0,Kasper Schmeichel,4-2-3-1,5,1,17.3,1,0,0,Chris Kavanagh,2022-02-10,Thu,19:45
624,2022,26,Wolverhampton Wanderers,Leicester City,1,0,0,2,1,0.5,1.7,37,63,Conor Coady,3-5-2,11,3,19.4,1,0,0,Kasper Schmeichel,4-3-3,17,7,19.6,1,0,0,Craig Pawson,2022-02-20,Sun,16:30
637,2022,22,Burnley,Leicester City,0,1,0,0,2,0.9,1.5,45,55,Ben Mee,4-4-2,9,2,16.6,0,0,0,Kasper Schmeichel,4-3-3,22,6,17.7,1,0,0,Chris Kavanagh,2022-03-01,Tue,19:45
660,2022,29,Arsenal,Leicester City,1,0,0,2,0,2.4,0.4,46,54,Alexandre Lacazette,4-2-3-1,20,6,16.2,0,1,1,Kasper Schmeichel,4-2-3-1,6,3,15.1,0,0,0,Anthony Taylor,2022-03-13,Sun,16:30
675,2022,31,Manchester United,Leicester City,0,0,1,1,1,0.9,0.8,54,46,Harry Maguire,4-2-3-1,11,5,14.7,0,0,0,Kasper Schmeichel,4-2-3-1,11,3,16.7,0,0,0,Andre Marriner,2022-04-02,Sat,17:30
694,2022,33,Newcastle United,Leicester City,1,0,0,2,1,1.8,0.6,32,68,Jonjo Shelvey,4-3-3,16,7,15.4,1,0,0,Kasper Schmeichel,4-1-4-1,8,2,16.4,0,0,0,Jarred Gillett,2022-04-17,Sun,14:15
697,2022,18,Everton,Leicester City,0,0,1,1,1,1.8,0.9,37,63,Séamus Coleman,4-3-3,13,3,14.7,0,0,0,Kasper Schmeichel,4-2-3-1,11,3,16.5,0,0,0,David Coote,2022-04-20,Wed,19:45
719,2022,35,Tottenham Hotspur,Leicester City,1,0,0,3,1,1.2,0.5,40,60,Hugo Lloris,3-4-3,13,7,14.2,0,0,0,Kasper Schmeichel,3-5-2,6,2,20.4,0,0,0,Jonathan Moss,2022-05-01,Sun,14:00
742,2022,37,Watford,Leicester City,0,1,0,1,5,1.4,2.5,41,59,Moussa Sissoko,4-3-3,13,5,12.4,0,0,0,Jonny Evans,4-1-4-1,13,7,16.4,0,0,0,Jarred Gillett,2022-05-15,Sun,14:00
750,2022,27,Chelsea,Leicester City,0,0,1,1,1,1.6,0.1,67,33,Jorginho,3-4-3,20,7,20.0,2,0,0,Kasper Schmeichel,3-1-4-2,2,1,25.1,0,0,0,Stuart Attwell,2022-05-19,Thu,20:00
772,2023,2,Arsenal,Leicester City,1,0,0,4,2,2.7,0.5,50,50,Martin Ødegaard,4-3-3,19,7,13.0,0,0,0,Jonny Evans,3-5-1-1,6,2,14.6,0,0,0,Darren England,2022-08-13,Sat,15:00
795,2023,4,Chelsea,Leicester City,1,0,0,2,1,1.8,2.5,45,55,Jorginho,4-4-2,7,4,14.6,0,0,0,Jonny Evans,4-1-4-1,17,5,17.9,0,0,0,Paul Tierney,2022-08-27,Sat,15:00
819,2023,6,Brighton And Hove Albion,Leicester City,1,0,0,5,2,2.6,1.4,53,47,Lewis Dunk,3-5-2,22,10,19.6,2,1,1,Jonny Evans,4-4-2,6,4,14.8,0,0,0,Tony Harrington,2022-09-04,Sun,14:00
825,2023,8,Tottenham Hotspur,Leicester City,1,0,0,6,2,2.2,1.8,44,56,Hugo Lloris,3-4-3,16,11,16.5,0,0,0,Jonny Evans,4-1-4-1,18,6,22.7,0,1,1,Simon Hooper,2022-09-17,Sat,17:30
840,2023,10,Bournemouth,Leicester City,1,0,0,2,1,1.1,1.0,45,55,Adam Smith,4-4-2,10,4,15.0,1,0,0,Jonny Evans,4-1-4-1,9,5,13.2,1,0,0,Michael Salisbury,2022-10-08,Sat,15:00
873,2023,13,Wolverhampton Wanderers,Leicester City,0,1,0,0,4,2.1,0.9,60,40,Rúben Neves,4-2-3-1,21,5,15.7,1,0,0,Youri Tielemans,4-1-4-1,5,4,14.7,0,0,0,Michael Oliver,2022-10-23,Sun,14:00
891,2023,15,Everton,Leicester City,0,1,0,0,2,1.2,2.3,49,51,Séamus Coleman,4-3-3,12,2,12.9,0,0,0,Youri Tielemans,4-1-4-1,22,8,17.5,0,0,0,David Coote,2022-11-05,Sat,17:30
899,2023,16,West Ham United,Leicester City,0,1,0,0,2,1.4,1.8,54,46,Declan Rice,4-2-3-1,18,6,16.4,0,0,0,Youri Tielemans,4-1-4-1,8,5,21.3,0,0,1,Jarred Gillett,2022-11-12,Sat,15:00
918,2023,18,Liverpool,Leicester City,1,0,0,2,1,2.2,1.0,57,43,Jordan Henderson,4-3-3,21,5,18.4,1,0,0,Wilfred Ndidi,4-2-3-1,7,2,12.1,0,0,0,Craig Pawson,2022-12-30,Fri,20:00
942,2023,20,Nottingham Forest,Leicester City,1,0,0,2,0,2.4,1.0,39,61,Joe Worrall,4-3-1-2,15,5,19.3,2,0,0,Marc Albrighton,4-2-3-1,6,1,18.0,0,0,0,Paul Tierney,2023-01-14,Sat,15:00
965,2023,22,Aston Villa,Leicester City,0,1,0,2,4,1.7,2.6,62,38,Emiliano Martínez,4-4-2,19,4,17.5,0,0,0,Youri Tielemans,4-2-3-1,9,5,15.3,0,0,0,Darren England,2023-02-04,Sat,15:00
990,2023,24,Manchester United,Leicester City,1,0,0,3,0,4.4,1.6,57,43,Bruno Fernandes,4-2-3-1,26,8,15.5,1,0,0,James Maddison,4-2-3-1,19,3,19.0,1,0,0,Stuart Attwell,2023-02-19,Sun,14:00
1008,2023,26,Southampton,Leicester City,1,0,0,1,0,1.4,1.9,35,65,James Ward-Prowse,4-2-3-1,10,4,23.6,1,0,1,James Maddison,4-2-3-1,11,0,15.8,0,0,0,Robert Jones,2023-03-04,Sat,17:30
1025,2023,28,Brentford,Leicester City,0,0,1,1,1,0.6,1.3,53,47,Christian Nørgaard,4-3-3,11,2,17.5,0,0,0,James Maddison,4-2-3-1,14,1,16.8,0,0,0,Darren Bond,2023-03-18,Sat,15:00
1036,2023,29,Crystal Palace,Leicester City,1,0,0,2,1,2.3,0.2,52,48,Wilfried Zaha,4-3-3,31,9,19.0,2,0,0,James Maddison,4-2-3-1,3,2,13.8,0,0,0,Tim Robinson,2023-04-01,Sat,15:00
1063,2023,31,Manchester City,Leicester City,1,0,0,3,1,1.6,2.3,70,30,Kevin De Bruyne,3-2-4-1,11,3,17.8,0,1,1,Youri Tielemans,3-4-3,11,4,14.3,0,0,0,Darren England,2023-04-15,Sat,17:30
1077,2023,33,Leeds United,Leicester City,0,0,1,1,1,1.5,2.1,41,59,Liam Cooper,4-2-3-1,13,3,14.9,0,0,0,Youri Tielemans,4-2-3-1,15,3,13.4,1,0,0,Paul Tierney,2023-04-25,Tue,20:00
1105,2023,35,Fulham,Leicester City,1,0,0,5,3,1.6,2.8,57,43,Tom Cairney,4-2-3-1,17,7,17.5,1,0,0,Youri Tielemans,4-2-3-1,16,7,20.9,2,1,2,Robert Jones,2023-05-08,Mon,15:00
1128,2023,37,Newcastle United,Leicester City,0,0,1,0,0,2.1,0.1,77,23,Kieran Trippier,4-3-3,23,3,15.9,0,0,0,Jonny Evans,5-3-2,1,1,11.0,0,0,0,Andre Marriner,2023-05-22,Mon,20:00
1533,2025,2,Fulham,Leicester City,1,0,0,2,1,1.8,0.6,54,46,Bernd Leno,4-2-3-1,18,6,15.8,1,0,0,Jamie Vardy,4-2-3-1,10,4,22.5,1,0,0,Darren Bond,2024-08-24,Sat,15:00
1556,2025,4,Crystal Palace,Leicester City,0,0,1,2,2,2.5,1.2,66,34,Marc Guéhi,3-4-3,19,3,15.4,1,1,1,Jamie Vardy,4-2-3-1,9,4,19.2,0,0,0,Tony Harrington,2024-09-14,Sat,15:00
1575,2025,6,Arsenal,Leicester City,1,0,0,4,2,4.4,0.3,74,26,Bukayo Saka,4-4-2,35,16,14.1,0,0,0,Jamie Vardy,4-2-3-1,5,3,14.5,0,0,0,Samuel Barrott,2024-09-28,Sat,15:00
1592,2025,8,Southampton,Leicester City,0,1,0,2,3,2.1,3.1,42,58,Flynn Downes,4-5-1,14,7,9.6,0,0,0,Jamie Vardy,4-2-3-1,17,3,16.5,0,1,1,Anthony Taylor,2024-10-19,Sat,15:00
1615,2025,10,Ipswich Town,Leicester City,0,0,1,1,1,1.0,1.5,43,57,Sam Morsy,4-2-3-1,14,2,16.9,1,0,0,Jamie Vardy,4-2-3-1,20,5,16.7,0,0,0,Tim Robinson,2024-11-02,Sat,15:00
1629,2025,11,Manchester United,Leicester City,1,0,0,3,0,0.8,0.6,51,49,Bruno Fernandes,4-2-3-1,13,3,19.3,0,0,0,Harry Winks,4-3-3,6,5,23.7,0,0,0,Peter Bankes,2024-11-10,Sun,14:00
1643,2025,13,Brentford,Leicester City,1,0,0,4,1,2.4,1.1,60,40,Christian Nørgaard,4-2-3-1,13,6,16.0,1,0,0,Jamie Vardy,3-4-3,7,3,16.9,0,0,0,Michael Oliver,2024-11-30,Sat,15:00
1672,2025,16,Newcastle United,Leicester City,1,0,0,4,0,3.8,0.2,59,41,Bruno Guimarães,4-3-3,27,11,15.1,1,0,0,Jamie Vardy,4-2-3-1,4,1,16.6,0,0,0,Thomas Bramall,2024-12-14,Sat,15:00
1697,2025,18,Liverpool,Leicester City,1,0,0,3,1,2.0,0.3,68,32,Virgil van Dijk,4-2-3-1,19,7,15.3,0,0,0,Conor Coady,4-2-3-1,4,1,16.2,0,0,0,Darren Bond,2024-12-26,Thu,20:00
1711,2025,20,Aston Villa,Leicester City,1,0,0,2,1,1.4,0.4,60,40,John McGinn,4-2-3-1,13,5,15.9,0,0,0,Jamie Vardy,4-2-3-1,4,2,12.5,0,0,0,Jarred Gillett,2025-01-04,Sat,15:00
1746,2025,23,Tottenham Hotspur,Leicester City,0,1,0,1,2,1.0,1.6,61,39,Son Heung-min,4-3-3,15,6,18.3,1,0,0,Jamie Vardy,4-2-3-1,12,3,19.4,0,0,0,Robert Jones,2025-01-26,Sun,14:00
1752,2025,24,Everton,Leicester City,1,0,0,4,0,2.5,0.3,48,52,James Tarkowski,4-2-3-1,13,7,13.5,0,0,0,Jamie Vardy,4-2-3-1,9,1,18.1,1,0,0,Darren Bond,2025-02-01,Sat,15:00
1791,2025,27,West Ham United,Leicester City,1,0,0,2,0,1.3,0.4,58,42,Jarrod Bowen,3-5-2,8,2,10.6,0,0,0,Jamie Vardy,4-2-3-1,10,2,21.1,1,0,0,Anthony Taylor,2025-02-27,Thu,20:00
1799,2025,28,Chelsea,Leicester City,1,0,0,1,0,1.7,0.1,56,44,Enzo Fernández,4-2-3-1,19,6,20.0,0,0,1,Jamie Vardy,3-4-3,3,3,21.3,0,0,0,Tim Robinson,2025-03-09,Sun,14:00
1814,2025,30,Manchester City,Leicester City,1,0,0,2,0,2.2,0.1,72,28,Rúben Dias,4-2-3-1,18,5,16.6,2,0,0,Jamie Vardy,3-4-3,2,0,16.8,0,0,0,Darren England,2025-04-02,Wed,19:45
1832,2025,32,Brighton And Hove Albion,Leicester City,0,0,1,2,2,3.8,1.5,59,41,Lewis Dunk,4-1-4-1,19,5,15.8,1,2,2,Jamie Vardy,4-2-3-1,15,6,13.7,0,0,0,Darren Bond,2025-04-12,Sat,15:00
1856,2025,34,Wolverhampton Wanderers,Leicester City,1,0,0,3,0,2.0,1.1,56,44,Nélson Semedo,3-4-3,20,5,19.8,1,0,0,Jamie Vardy,4-2-3-1,7,1,20.4,0,0,1,Samuel Barrott,2025-04-26,Sat,15:00
1879,2025,36,Nottingham Forest,Leicester City,0,0,1,2,2,1.3,1.1,55,45,Morgan Gibbs-White,4-2-3-1,15,4,17.1,1,0,0,Jamie Vardy,4-2-3-1,10,6,13.7,0,0,0,Tony Harrington,2025-05-11,Sun,14:15
1896,2025,38,Bournemouth,Leicester City,1,0,0,2,0,1.6,0.3,63,37,Adam Smith,4-2-3-1,20,7,17.5,1,0,0,Conor Coady,4-2-3-1,3,0,18.9,0,0,0,Lewis Smith,2025-05-25,Sun,16:00
